destination,passenger,weather,temperature,time,coupon,expiration,gender,age,maritalStatus,has_children,education,occupation,income,car,Bar,CoffeeHouse,CarryAway,RestaurantLessThan20,Restaurant20To50,toCoupon_GEQ5min,toCoupon_GEQ15min,toCoupon_GEQ25min,direction_same,direction_opp,Y
No Urgent Place,Friend(s),Sunny,80,2PM,Coffee House,1d,Female,26,Married partner,True,Some college - no degree,Unemployed,$62500 - $74999,Unknown,never,less1,gt8,4~8,never,True,True,False,False,True,True
No Urgent Place,Friend(s),Sunny,80,6PM,Restaurant(<20),2h,Female,26,Married partner,True,Some college - no degree,Unemployed,$62500 - $74999,Unknown,never,less1,gt8,4~8,never,True,True,False,False,True,True
No Urgent Place,Friend(s),Sunny,55,2PM,Carry out & Take away,1d,Female,26,Married partner,True,Some college - no degree,Unemployed,$62500 - $74999,Unknown,never,less1,gt8,4~8,never,True,True,False,False,True,True
No Urgent Place,Kid(s),Sunny,80,10AM,Restaurant(<20),2h,Female,26,Married partner,True,Some college - no degree,Unemployed,$62500 - $74999,Unknown,never,less1,gt8,4~8,never,True,True,False,False,True,True
No Urgent Place,Kid(s),Sunny,80,10AM,Carry out & Take away,2h,Female,26,Married partner,True,Some college - no degree,Unemployed,$62500 - $74999,Unknown,never,less1,gt8,4~8,never,True,True,False,False,True,True
No Urgent Place,Kid(s),Sunny,80,10AM,Bar,1d,Female,26,Married partner,True,Some college - no degree,Unemployed,$62500 - $74999,Unknown,never,less1,gt8,4~8,never,True,True,False,False,True,False
No Urgent Place,Kid(s),Sunny,80,2PM,Restaurant(<20),1d,Female,26,Married partner,True,Some college - no degree,Unemployed,$62500 - $74999,Unknown,never,less1,gt8,4~8,never,True,False,False,False,True,True
No Urgent Place,Kid(s),Sunny,55,2PM,Restaurant(<20),1d,Female,26,Married partner,True,Some college - no degree,Unemployed,$62500 - $74999,Unknown,never,less1,gt8,4~8,never,True,True,False,False,True,True
No Urgent Place,Kid(s),Sunny,55,6PM,Coffee House,2h,Female,26,Married partner,True,Some college - no degree,Unemployed,$62500 - $74999,Unknown,never,less1,gt8,4~8,never,True,True,False,False,True,False
Home,Alone,Sunny,55,6PM,Bar,1d,Female,26,Married partner,True,Some college - no degree,Unemployed,$62500 - $74999,Unknown,never,less1,gt8,4~8,never,True,False,False,True,False,False
Home,Alone,Sunny,55,6PM,Restaurant(20-50),1d,Female,26,Married partner,True,Some college - no degree,Unemployed,$62500 - $74999,Unknown,never,less1,gt8,4~8,never,True,True,False,False,True,False
Home,Alone,Sunny,80,6PM,Coffee House,2h,Female,26,Married partner,True,Some college - no degree,Unemployed,$62500 - $74999,Unknown,never,less1,gt8,4~8,never,True,False,False,False,True,False
Work,Alone,Sunny,55,7AM,Coffee House,2h,Female,26,Married partner,True,Some college - no degree,Unemployed,$62500 - $74999,Unknown,never,less1,gt8,4~8,never,True,True,True,False,True,False
Work,Alone,Sunny,55,7AM,Bar,1d,Female,26,Married partner,True,Some college - no degree,Unemployed,$62500 - $74999,Unknown,never,less1,gt8,4~8,never,True,True,True,False,True,False
Work,Alone,Sunny,80,7AM,Restaurant(20-50),1d,Female,26,Married partner,True,Some college - no degree,Unemployed,$62500 - $74999,Unknown,never,less1,gt8,4~8,never,True,True,False,False,True,False
Work,Alone,Sunny,80,7AM,Carry out & Take away,2h,Female,26,Married partner,True,Some college - no degree,Unemployed,$62500 - $74999,Unknown,never,less1,gt8,4~8,never,True,False,False,True,False,False
Work,Alone,Sunny,55,7AM,Restaurant(<20),1d,Female,26,Married partner,True,Some college - no degree,Unemployed,$62500 - $74999,Unknown,never,less1,gt8,4~8,never,True,False,False,False,True,True
Work,Alone,Sunny,55,7AM,Coffee House,2h,Female,26,Married partner,True,Some college - no degree,Unemployed,$62500 - $74999,Unknown,never,less1,gt8,4~8,never,True,True,False,False,True,False
No Urgent Place,Alone,Sunny,55,2PM,Restaurant(<20),1d,Male,26,Single,False,Some college - no degree,Healthcare Support,$37500 - $49999,Unknown,gt8,gt8,gt8,gt8,gt8,True,False,False,False,True,True
No Urgent Place,Friend(s),Sunny,80,10AM,Coffee House,2h,Male,26,Single,False,Some college - no degree,Healthcare Support,$37500 - $49999,Unknown,gt8,gt8,gt8,gt8,gt8,True,False,False,False,True,False
No Urgent Place,Friend(s),Sunny,80,10AM,Bar,1d,Male,26,Single,False,Some college - no degree,Healthcare Support,$37500 - $49999,Unknown,gt8,gt8,gt8,gt8,gt8,True,False,False,False,True,True
No Urgent Place,Friend(s),Sunny,80,10AM,Carry out & Take away,2h,Male,26,Single,False,Some college - no degree,Healthcare Support,$37500 - $49999,Unknown,gt8,gt8,gt8,gt8,gt8,True,True,False,False,True,False
No Urgent Place,Friend(s),Sunny,80,2PM,Coffee House,1d,Male,26,Single,False,Some college - no degree,Healthcare Support,$37500 - $49999,Unknown,gt8,gt8,gt8,gt8,gt8,True,False,False,False,True,True
No Urgent Place,Friend(s),Sunny,80,2PM,Coffee House,2h,Male,26,Single,False,Some college - no degree,Healthcare Support,$37500 - $49999,Unknown,gt8,gt8,gt8,gt8,gt8,True,True,False,False,True,False
No Urgent Place,Friend(s),Sunny,80,2PM,Coffee House,1d,Male,26,Single,False,Some college - no degree,Healthcare Support,$37500 - $49999,Unknown,gt8,gt8,gt8,gt8,gt8,True,True,False,False,True,True
No Urgent Place,Friend(s),Sunny,80,2PM,Restaurant(<20),1d,Male,26,Single,False,Some college - no degree,Healthcare Support,$37500 - $49999,Unknown,gt8,gt8,gt8,gt8,gt8,True,True,False,False,True,True
No Urgent Place,Friend(s),Sunny,80,6PM,Coffee House,2h,Male,26,Single,False,Some college - no degree,Healthcare Support,$37500 - $49999,Unknown,gt8,gt8,gt8,gt8,gt8,True,False,False,False,True,False
No Urgent Place,Friend(s),Sunny,80,6PM,Restaurant(<20),2h,Male,26,Single,False,Some college - no degree,Healthcare Support,$37500 - $49999,Unknown,gt8,gt8,gt8,gt8,gt8,True,True,False,False,True,False
No Urgent Place,Friend(s),Sunny,55,2PM,Coffee House,2h,Male,26,Single,False,Some college - no degree,Healthcare Support,$37500 - $49999,Unknown,gt8,gt8,gt8,gt8,gt8,True,False,False,False,True,False
No Urgent Place,Friend(s),Sunny,55,2PM,Carry out & Take away,1d,Male,26,Single,False,Some college - no degree,Healthcare Support,$37500 - $49999,Unknown,gt8,gt8,gt8,gt8,gt8,True,True,False,False,True,True
No Urgent Place,Alone,Sunny,55,10AM,Coffee House,2h,Male,26,Single,False,Some college - no degree,Healthcare Support,$37500 - $49999,Unknown,gt8,gt8,gt8,gt8,gt8,True,False,False,False,True,False
Home,Alone,Sunny,55,6PM,Bar,1d,Male,26,Single,False,Some college - no degree,Healthcare Support,$37500 - $49999,Unknown,gt8,gt8,gt8,gt8,gt8,True,False,False,True,False,True
Home,Alone,Sunny,55,6PM,Restaurant(20-50),1d,Male,26,Single,False,Some college - no degree,Healthcare Support,$37500 - $49999,Unknown,gt8,gt8,gt8,gt8,gt8,True,True,False,False,True,True
Home,Alone,Sunny,80,6PM,Coffee House,2h,Male,26,Single,False,Some college - no degree,Healthcare Support,$37500 - $49999,Unknown,gt8,gt8,gt8,gt8,gt8,True,False,False,False,True,False
Work,Alone,Sunny,55,7AM,Coffee House,2h,Male,26,Single,False,Some college - no degree,Healthcare Support,$37500 - $49999,Unknown,gt8,gt8,gt8,gt8,gt8,True,True,True,False,True,False
Work,Alone,Sunny,55,7AM,Bar,1d,Male,26,Single,False,Some college - no degree,Healthcare Support,$37500 - $49999,Unknown,gt8,gt8,gt8,gt8,gt8,True,True,True,False,True,True
Work,Alone,Sunny,80,7AM,Restaurant(20-50),1d,Male,26,Single,False,Some college - no degree,Healthcare Support,$37500 - $49999,Unknown,gt8,gt8,gt8,gt8,gt8,True,True,False,False,True,True
Work,Alone,Sunny,80,7AM,Carry out & Take away,2h,Male,26,Single,False,Some college - no degree,Healthcare Support,$37500 - $49999,Unknown,gt8,gt8,gt8,gt8,gt8,True,False,False,True,False,False
Work,Alone,Sunny,55,7AM,Restaurant(<20),1d,Male,26,Single,False,Some college - no degree,Healthcare Support,$37500 - $49999,Unknown,gt8,gt8,gt8,gt8,gt8,True,False,False,False,True,True
Work,Alone,Sunny,55,7AM,Coffee House,2h,Male,26,Single,False,Some college - no degree,Healthcare Support,$37500 - $49999,Unknown,gt8,gt8,gt8,gt8,gt8,True,True,False,False,True,False
No Urgent Place,Alone,Sunny,55,2PM,Restaurant(<20),1d,Female,26,Single,True,Associates degree,Healthcare Practitioners & Technical,$25000 - $37499,Unknown,never,1~3,4~8,1~3,less1,True,False,False,False,True,True
No Urgent Place,Friend(s),Sunny,80,10AM,Coffee House,2h,Female,26,Single,True,Associates degree,Healthcare Practitioners & Technical,$25000 - $37499,Unknown,never,1~3,4~8,1~3,less1,True,False,False,False,True,True
No Urgent Place,Friend(s),Sunny,80,10AM,Bar,1d,Female,26,Single,True,Associates degree,Healthcare Practitioners & Technical,$25000 - $37499,Unknown,never,1~3,4~8,1~3,less1,True,False,False,False,True,False
No Urgent Place,Friend(s),Sunny,80,10AM,Carry out & Take away,2h,Female,26,Single,True,Associates degree,Healthcare Practitioners & Technical,$25000 - $37499,Unknown,never,1~3,4~8,1~3,less1,True,True,False,False,True,True
No Urgent Place,Friend(s),Sunny,80,2PM,Coffee House,1d,Female,26,Single,True,Associates degree,Healthcare Practitioners & Technical,$25000 - $37499,Unknown,never,1~3,4~8,1~3,less1,True,False,False,False,True,True
No Urgent Place,Friend(s),Sunny,80,2PM,Coffee House,2h,Female,26,Single,True,Associates degree,Healthcare Practitioners & Technical,$25000 - $37499,Unknown,never,1~3,4~8,1~3,less1,True,True,False,False,True,True
No Urgent Place,Friend(s),Sunny,80,2PM,Coffee House,1d,Female,26,Single,True,Associates degree,Healthcare Practitioners & Technical,$25000 - $37499,Unknown,never,1~3,4~8,1~3,less1,True,True,False,False,True,True
No Urgent Place,Friend(s),Sunny,80,2PM,Restaurant(<20),1d,Female,26,Single,True,Associates degree,Healthcare Practitioners & Technical,$25000 - $37499,Unknown,never,1~3,4~8,1~3,less1,True,True,False,False,True,True
No Urgent Place,Friend(s),Sunny,80,6PM,Coffee House,2h,Female,26,Single,True,Associates degree,Healthcare Practitioners & Technical,$25000 - $37499,Unknown,never,1~3,4~8,1~3,less1,True,False,False,False,True,True
No Urgent Place,Friend(s),Sunny,80,6PM,Restaurant(<20),2h,Female,26,Single,True,Associates degree,Healthcare Practitioners & Technical,$25000 - $37499,Unknown,never,1~3,4~8,1~3,less1,True,True,False,False,True,True
No Urgent Place,Friend(s),Sunny,55,2PM,Coffee House,2h,Female,26,Single,True,Associates degree,Healthcare Practitioners & Technical,$25000 - $37499,Unknown,never,1~3,4~8,1~3,less1,True,False,False,False,True,True
No Urgent Place,Friend(s),Sunny,55,2PM,Carry out & Take away,1d,Female,26,Single,True,Associates degree,Healthcare Practitioners & Technical,$25000 - $37499,Unknown,never,1~3,4~8,1~3,less1,True,True,False,False,True,True
Home,Alone,Sunny,80,6PM,Coffee House,2h,Female,26,Single,True,Associates degree,Healthcare Practitioners & Technical,$25000 - $37499,Unknown,never,1~3,4~8,1~3,less1,True,False,False,False,True,True
Work,Alone,Sunny,55,7AM,Bar,1d,Female,26,Single,True,Associates degree,Healthcare Practitioners & Technical,$25000 - $37499,Unknown,never,1~3,4~8,1~3,less1,True,True,True,False,True,True
Work,Alone,Sunny,80,7AM,Restaurant(20-50),1d,Female,26,Single,True,Associates degree,Healthcare Practitioners & Technical,$25000 - $37499,Unknown,never,1~3,4~8,1~3,less1,True,True,False,False,True,True
Work,Alone,Sunny,80,7AM,Carry out & Take away,2h,Female,26,Single,True,Associates degree,Healthcare Practitioners & Technical,$25000 - $37499,Unknown,never,1~3,4~8,1~3,less1,True,False,False,True,False,True
Work,Alone,Sunny,55,7AM,Restaurant(<20),1d,Female,26,Single,True,Associates degree,Healthcare Practitioners & Technical,$25000 - $37499,Unknown,never,1~3,4~8,1~3,less1,True,False,False,False,True,True
No Urgent Place,Alone,Sunny,55,2PM,Restaurant(<20),1d,Male,21,Single,False,Some college - no degree,Sales & Related,$100000 or More,Unknown,less1,never,gt8,1~3,less1,True,False,False,False,True,True
No Urgent Place,Friend(s),Sunny,80,10AM,Coffee House,2h,Male,21,Single,False,Some college - no degree,Sales & Related,$100000 or More,Unknown,less1,never,gt8,1~3,less1,True,False,False,False,True,False
No Urgent Place,Friend(s),Sunny,80,10AM,Bar,1d,Male,21,Single,False,Some college - no degree,Sales & Related,$100000 or More,Unknown,less1,never,gt8,1~3,less1,True,False,False,False,True,False
No Urgent Place,Friend(s),Sunny,80,10AM,Carry out & Take away,2h,Male,21,Single,False,Some college - no degree,Sales & Related,$100000 or More,Unknown,less1,never,gt8,1~3,less1,True,True,False,False,True,True
No Urgent Place,Friend(s),Sunny,80,2PM,Coffee House,1d,Male,21,Single,False,Some college - no degree,Sales & Related,$100000 or More,Unknown,less1,never,gt8,1~3,less1,True,False,False,False,True,False
No Urgent Place,Friend(s),Sunny,80,2PM,Coffee House,2h,Male,21,Single,False,Some college - no degree,Sales & Related,$100000 or More,Unknown,less1,never,gt8,1~3,less1,True,True,False,False,True,False
No Urgent Place,Friend(s),Sunny,80,2PM,Coffee House,1d,Male,21,Single,False,Some college - no degree,Sales & Related,$100000 or More,Unknown,less1,never,gt8,1~3,less1,True,True,False,False,True,False
No Urgent Place,Friend(s),Sunny,80,2PM,Restaurant(<20),1d,Male,21,Single,False,Some college - no degree,Sales & Related,$100000 or More,Unknown,less1,never,gt8,1~3,less1,True,True,False,False,True,True
No Urgent Place,Friend(s),Sunny,80,6PM,Coffee House,2h,Male,21,Single,False,Some college - no degree,Sales & Related,$100000 or More,Unknown,less1,never,gt8,1~3,less1,True,False,False,False,True,False
No Urgent Place,Friend(s),Sunny,80,6PM,Restaurant(<20),2h,Male,21,Single,False,Some college - no degree,Sales & Related,$100000 or More,Unknown,less1,never,gt8,1~3,less1,True,True,False,False,True,True
No Urgent Place,Friend(s),Sunny,55,2PM,Coffee House,2h,Male,21,Single,False,Some college - no degree,Sales & Related,$100000 or More,Unknown,less1,never,gt8,1~3,less1,True,False,False,False,True,False
No Urgent Place,Friend(s),Sunny,55,2PM,Carry out & Take away,1d,Male,21,Single,False,Some college - no degree,Sales & Related,$100000 or More,Unknown,less1,never,gt8,1~3,less1,True,True,False,False,True,True
No Urgent Place,Alone,Sunny,55,10AM,Coffee House,2h,Male,21,Single,False,Some college - no degree,Sales & Related,$100000 or More,Unknown,less1,never,gt8,1~3,less1,True,False,False,False,True,False
Home,Alone,Sunny,55,6PM,Bar,1d,Male,21,Single,False,Some college - no degree,Sales & Related,$100000 or More,Unknown,less1,never,gt8,1~3,less1,True,False,False,True,False,True
Home,Alone,Sunny,55,6PM,Restaurant(20-50),1d,Male,21,Single,False,Some college - no degree,Sales & Related,$100000 or More,Unknown,less1,never,gt8,1~3,less1,True,True,False,False,True,False
Home,Alone,Sunny,80,6PM,Coffee House,2h,Male,21,Single,False,Some college - no degree,Sales & Related,$100000 or More,Unknown,less1,never,gt8,1~3,less1,True,False,False,False,True,False
Work,Alone,Sunny,55,7AM,Coffee House,2h,Male,21,Single,False,Some college - no degree,Sales & Related,$100000 or More,Unknown,less1,never,gt8,1~3,less1,True,True,True,False,True,False
Work,Alone,Sunny,55,7AM,Bar,1d,Male,21,Single,False,Some college - no degree,Sales & Related,$100000 or More,Unknown,less1,never,gt8,1~3,less1,True,True,True,False,True,False
Work,Alone,Sunny,80,7AM,Restaurant(20-50),1d,Male,21,Single,False,Some college - no degree,Sales & Related,$100000 or More,Unknown,less1,never,gt8,1~3,less1,True,True,False,False,True,True
Work,Alone,Sunny,80,7AM,Carry out & Take away,2h,Male,21,Single,False,Some college - no degree,Sales & Related,$100000 or More,Unknown,less1,never,gt8,1~3,less1,True,False,False,True,False,True
Work,Alone,Sunny,55,7AM,Restaurant(<20),1d,Male,21,Single,False,Some college - no degree,Sales & Related,$100000 or More,Unknown,less1,never,gt8,1~3,less1,True,False,False,False,True,True
Work,Alone,Sunny,55,7AM,Coffee House,2h,Male,21,Single,False,Some college - no degree,Sales & Related,$100000 or More,Unknown,less1,never,gt8,1~3,less1,True,True,False,False,True,False
No Urgent Place,Alone,Sunny,55,2PM,Restaurant(<20),1d,Female,21,Unmarried partner,False,Bachelors degree,Management,$87500 - $99999,Unknown,1~3,1~3,1~3,1~3,1~3,True,False,False,False,True,True
No Urgent Place,Friend(s),Sunny,80,10AM,Coffee House,2h,Female,21,Unmarried partner,False,Bachelors degree,Management,$87500 - $99999,Unknown,1~3,1~3,1~3,1~3,1~3,True,False,False,False,True,True
No Urgent Place,Friend(s),Sunny,80,10AM,Carry out & Take away,2h,Female,21,Unmarried partner,False,Bachelors degree,Management,$87500 - $99999,Unknown,1~3,1~3,1~3,1~3,1~3,True,True,False,False,True,True
No Urgent Place,Friend(s),Sunny,80,2PM,Coffee House,2h,Female,21,Unmarried partner,False,Bachelors degree,Management,$87500 - $99999,Unknown,1~3,1~3,1~3,1~3,1~3,True,True,False,False,True,True
No Urgent Place,Friend(s),Sunny,80,2PM,Coffee House,1d,Female,21,Unmarried partner,False,Bachelors degree,Management,$87500 - $99999,Unknown,1~3,1~3,1~3,1~3,1~3,True,True,False,False,True,True
No Urgent Place,Friend(s),Sunny,80,6PM,Restaurant(<20),2h,Female,21,Unmarried partner,False,Bachelors degree,Management,$87500 - $99999,Unknown,1~3,1~3,1~3,1~3,1~3,True,True,False,False,True,True
No Urgent Place,Friend(s),Sunny,55,2PM,Carry out & Take away,1d,Female,21,Unmarried partner,False,Bachelors degree,Management,$87500 - $99999,Unknown,1~3,1~3,1~3,1~3,1~3,True,True,False,False,True,True
No Urgent Place,Partner,Sunny,80,10AM,Coffee House,2h,Female,21,Unmarried partner,False,Bachelors degree,Management,$87500 - $99999,Unknown,1~3,1~3,1~3,1~3,1~3,True,False,False,False,True,True
No Urgent Place,Partner,Sunny,80,10AM,Restaurant(20-50),1d,Female,21,Unmarried partner,False,Bachelors degree,Management,$87500 - $99999,Unknown,1~3,1~3,1~3,1~3,1~3,True,False,False,False,True,True
No Urgent Place,Partner,Sunny,80,10AM,Bar,2h,Female,21,Unmarried partner,False,Bachelors degree,Management,$87500 - $99999,Unknown,1~3,1~3,1~3,1~3,1~3,True,False,False,False,True,False
No Urgent Place,Partner,Sunny,80,10AM,Coffee House,2h,Female,21,Unmarried partner,False,Bachelors degree,Management,$87500 - $99999,Unknown,1~3,1~3,1~3,1~3,1~3,True,True,False,False,True,True
No Urgent Place,Partner,Sunny,80,6PM,Restaurant(<20),2h,Female,21,Unmarried partner,False,Bachelors degree,Management,$87500 - $99999,Unknown,1~3,1~3,1~3,1~3,1~3,True,False,False,False,True,True
No Urgent Place,Partner,Sunny,80,6PM,Bar,1d,Female,21,Unmarried partner,False,Bachelors degree,Management,$87500 - $99999,Unknown,1~3,1~3,1~3,1~3,1~3,True,True,False,False,True,True
Home,Alone,Sunny,55,6PM,Bar,1d,Female,21,Unmarried partner,False,Bachelors degree,Management,$87500 - $99999,Unknown,1~3,1~3,1~3,1~3,1~3,True,False,False,True,False,True
Home,Alone,Sunny,55,6PM,Restaurant(20-50),1d,Female,21,Unmarried partner,False,Bachelors degree,Management,$87500 - $99999,Unknown,1~3,1~3,1~3,1~3,1~3,True,True,False,False,True,True
Home,Alone,Sunny,80,6PM,Coffee House,2h,Female,21,Unmarried partner,False,Bachelors degree,Management,$87500 - $99999,Unknown,1~3,1~3,1~3,1~3,1~3,True,False,False,False,True,False
